Link,Attributes,Image URL,Pricing
https://www.alibaba.com/product-detail/Wholesale-500W-750W-1000W-35Ah-City_1601361416622.html,"Gears: 27 Speed | Frame Material: Steel | Wheel Size: 20"" | Voltage: 48V | Power Supply: lithium battery | Braking System: Front and Rear Wheel V Brake | Battery Capacity: 35AH | Torque: 30-50 Nm | Charging Time: 1~3 hours | Motor position: Rear Hub Motor | Battery Position: Integrated Battery | Tire Width: 20*4"" | Place of Origin: China | Brand Name: Kaichi | Model Number: TDT0005Z | Range per Power: > 60 km | Max Speed: 30-50Km/h | Product name: Electic Mauntain Bike | Motor Power: 500w/750/1000W | Tire: 26*4cm | Display: Color LCD Display | Certification: CE CCC ISO9001 | Frame: High Carbon Steel Material | Warranty: 1 Year | Seat: Customized Patent Cushion | Material: Toray T700 Carbon Fiber | moq: 1 | Selling Units:: Single item | Single package size:: 150X30X83 cm | Single gross weight:: 50.000 kg",https://s.alicdn.com/@sc04/kf/H212c85fdab6e45a895951a28baf35f3aR.jpg_720x720q50.jpg,N/A
https://www.alibaba.com/product-detail/Beautiful-Fixed-Gear-Bikes-Nice-Model_1601228371080.html,"Fork Material: High carbon steel | Wheel Size: 27.5 | Frame Material: High carbon steel | Braking System: Rear Pedal Brake | Rim Material: aluminum alloy | Frame Type: Full Shockingproof Frame | Place of Origin: Hebei, China | Brand Name: XY | Model Number: XY-SFSDC | Gross Weight: 15KG | Net Weight: 14 KG | Pedal Type: Ordinary Pedal | Length (m): 1.4 | Load Capacity: 150KG | Application: Racing, street, On-Road | Special Feature: PORTABLE | Gears: 1 Speed | Type: Mountain Bike | Wheel Material: Aluminum | Suspension Type: None | Product name: Fixed Gear Bike | Frame: High carbon steel | Speed: Single Speed Bicycle | Color: Black White Blue | Brake: Rear pedal brake | Fork: High carbon steel | Saddle: Comfortable Saddle | Pedal: Ordinary pedal | Handlebar: High carbon steel | Size: 700C | Selling Units:: Single item | Single package size:: 125X19X70 cm | Single gross weight:: 12.900 kg",https://s.alicdn.com/@sc04/kf/Hf58476103c1e4e5ba84f79efdeff9e8fT.jpg_720x720q50.jpg,Quantity: 1 - 99 pieces | Price: $28.00 | Quantity: 100 - 499 pieces | Price: $27.00 | Quantity: 500 - 999 pieces | Price: $26.00 | Quantity: >= 1000 pieces | Price: $25.00
https://www.alibaba.com/product-detail/2024-Luxury-Sedan-Xiaomi-Su7-Car_1601150031042.html?s=p,"Emission Standard: Euro VI | Mileage: 1-25000 Miles | Maximum Power(Ps): 200-250Ps | Gear Box: Automatic | Steering: Left | Year: 2024 | Month: 3 | Make: Xiaomi | Place of Origin: Shaanxi, China | Maximum Torque(Nm): 300-400Nm | Wheelbase: 2500-3000mm | Number of Seats: 5 | Front Suspension: Double wish bone | Rear Suspension: Multi-link | Steering System: Electric | Parking Brake: Electric | Brake System: Front disc+Rear dsic | ABS(Antilock Braking System): Yes | ESC(Electronic Stability Control System): Yes | Radar: Front 4+Rear 2 | Rear Camera: 360° | Sunroof: Panoramic sunroof | Steering Wheel: Multi-function | Seats Material: Leather | Driver's Seat Adjustment: Electric | Copilot Seat Adjustment: Electric | Touch Screen: Yes | Headlight: LED | Type: Sedan | Dimension: 4997x1963x1455 | Curb Weight: 2000kg-2500kg | Drive: RWD | Tire Size: R19 | Airbags: 4 | TPMS(Tire Pressure Monitor System): Yes | Cruise Control: ACC | Interior Color: Dark | Car Entertainment System: Yes | Air Conditioner: Automatic | Daytime Light: LED | Front Window: Electric | Rear Window: Electric | Exterior Rearview Mirror: Electric adjustment+Heating+Electric folding | level: Medium to large-sized vehicles | Energy type: Pure electric | motor: 299 horsepower | Fast charging capacity (%): 10-80 | Maximum power (kW): 220(299Ps) | Maximum torque (N m): 400 | Length x width x height (mm): 4997x1963x1455 | Maximum speed (km/h): 210 | Wheelbase (mm): 3000",https://s.alicdn.com/@sc04/kf/H3e0280e84f8f4d65bcc6facfafc3e420H.jpeg_720x720q50.jpg,"Quantity: 1 - 9 units | Price: $33,615.00 | Quantity: >= 10 units | Price: $24,219.00"
https://www.alibaba.com/product-detail/Wholesale-Bicycles-for-Adults-26-Inch_1601249381608.html,"Fork Material: Steel | Gears: Single Speed | Wheel Size: 26"" | Frame Material: Steel | Braking System: Double V Brake | Rim Material: aluminum alloy | Frame Type: Hard Frame (Non-rear Damper) | Tire Width: 26 | Place of Origin: Hebei, China | Brand Name: WY | Model Number: 26 | Fork Suspension: NO | Gross Weight: 16 | Net Weight: 15 | Pedal Type: Ordinary Pedal | Length (m): 1.6 | Load Capacity: 150KG | Product name: City Bike | Color: Customized | Frame: Steel Classic | Brake: Front Steel ""V"" Brake | Logo: OEM ODM | Size: 24/26 inch | Speed: Single Speed Bike/Customized | MOQ: 300pcs | Saddle: Comfortable Saddle | Selling Units:: Single item | Single package size:: 132X19X75 cm | Single gross weight:: 16.000 kg",https://s.alicdn.com/@sc04/kf/Hbb083b5ae5594244ba65ea64d864e37bh.jpg_720x720q50.jpg,Quantity: 2 - 99 pieces | Price: $40.50 | Quantity: 100 - 299 pieces | Price: $39.00 | Quantity: >= 300 pieces | Price: $38.00
https://www.alibaba.com/product-detail/24-Inch-Single-Speed-Carbon-Steel_1600438475557.html,"Fork Material: Steel | Gears: 7 Speed | Wheel Size: 20''24''26""28'' | Frame Material: Steel | Braking System: V Brake | Rim Material: aluminum alloy | Frame Type: Hard Frame (Non-rear Damper) | Tire Width: 26*1.95"" | Place of Origin: Tianjin, China | Brand Name: Bicystar or OEM | Model Number: YM-CB-22 | Fork Suspension: NO | Gross Weight: 18.5 kg | Net Weight: 15.5 kg | Pedal Type: Ordinary Pedal | Length (m): 1.7 | Load Capacity: 200kg | Product name: City bike | Frame: Steel | Logo: YIMEI / BICYSTAR /OEM | Color: Pink, Orange, White, Black or OEM | Size: 20''24''26""28'' | Brake: V-brake | Rim: Alloy Double Wall | Certificate: CE CCC ISO9001 | Tire: Air Tyre | Speed: Single Speed Bike / 6 speed / 7 speed | Packaging Details: 85% SKD packing, 1pcs/carton for 2021 hot sale city bike for sale | Port: Tianjin,xingang or any port in China | Selling Units:: Single item | Single package size:: 400X30X200 cm | Single gross weight:: 55.000 kg | Supply Ability: 30000 Piece/Pieces per Month women bike",https://s.alicdn.com/@sc04/kf/Hd413db34733f4c9f8202f7ed170f2fa9j.jpg_720x720q50.jpg,N/A
https://www.alibaba.com/product-detail/Mtb-Kids-Mountain-Bike-Children-Bicycle_1601221082703.html,"Fork Material: Steel | Gears: 21 Speed | Wheel Size: 20"" | Frame Material: Steel | Braking System: Brake Line | Rim Material: aluminum alloy | Training Wheels: Yes | Frame Type: Full Shockingproof Frame | Place of Origin: Hebei, China | Brand Name: SSBEAR | Model Number: KB-60 | Fork Suspension: Yes | Gross Weight: 9.5KGS | Net Weight: 8.5KGS | Pedal Type: Ordinary Pedal | Length (m): 0.95-1.15m | Load Capacity: 120kg | Product name: kids bike | Size: 20"" | Rim: Aluminum Alloy Rim | Fork: Steel Fork | Brake: Hand Brake | Saddle: Soft Leather | Wheel type: 20 inch Air Wheels | Wheel size: 20x2.125/2.4 | Shipping Methods: Sea | Advantage: Direct factory | Selling Units:: Single item | Single package size:: 70X19X40 cm | Single gross weight:: 9.500 kg",https://s.alicdn.com/@sc04/kf/H63431ad42ea94670b1c1fb3241c8aab2K.jpg_720x720q50.jpg,Quantity: 100 - 499 pieces | Price: $26.89 | Quantity: 500 - 999 pieces | Price: $25.42 | Quantity: 1000 - 1999 pieces | Price: $23.68 | Quantity: >= 2000 pieces | Price: $22.14
https://www.alibaba.com/product-detail/Hot-Selling-26-Inch-Mountain-Bicycle_1601296397636.html,"Frame Material: Steel | Fork Material: Steel | Fork Suspension: Yes | Braking System: Disc Brake | Wheel Size: 26"" | Gears: 21 Speed | Rim Material: Steel | Tire Width: 195mm | Place of Origin: Tianjin, China | Model Number: BY-MTB001 | Brand Name: BENYI | Frame Type: Full Shockingproof Frame | Pedal Type: Ordinary Pedal | Load Capacity: 150KG | Length (m): 1.7 | Net Weight: 18KG | Gross Weight: 20KG | Application: All Mountain | Special Feature: Cycling | User: Men, Women, unisex adults | Wheel Material: aluminum alloy | Suspension Type: Front | Style: CLassic | Bicycle Gear Shifter Type: Thumb | Product name: Moutain Bike | Color: Customized Color | Frame: Steel Material | Brake: Dis Brake | Rim: Aluminimum Alloy Rim | Pedal: Original Pedal | Speed: 21/24/27/30-speed | Logo: Customized Logo | Size: 26 Inch | MOQ: 1pcs | Selling Units:: Single item | Single package size:: 140X24X73 cm | Single gross weight:: 20.000 kg",https://s.alicdn.com/@sc04/kf/H2b0d44d01dd249f79fa16a9f65aa8c81Q.jpg_720x720q50.jpg,Quantity: 1 - 199 pieces | Price: $49.08 | Quantity: 200 - 499 pieces | Price: $44.95 | Quantity: >= 500 pieces | Price: $42.99
https://www.alibaba.com/product-detail/Hot-Sale-Large-Wheel-29er-Alloy_1600665961987.html,"Frame Material: Steel | Fork Material: Steel | Fork Suspension: Yes | Braking System: Disc Brake | Wheel Size: 26"" | Gears: 27 Speed | Rim Material: aluminum alloy | Tire Width: 29*2.125 | Place of Origin: China | Model Number: Mountain bike 068 | Brand Name: UBCYC or OEM | Frame Type: Hard Frame (Non-rear Damper) | Pedal Type: Ordinary Pedal | Load Capacity: 150 KG | Length (m): 1.34 m | Net Weight: 20 KG | Gross Weight: 20 KG | Product name: Mountain Bike | Color: Customized Color | Frame: Aluminium Frame | Size: Customized | MOQ: 1pcs | Wheel type: Spoked Wheel | Saddle: Comfortable | Brake: Disc Brake V-Brake | Category: Mountainbike Moutain Moutain Cycle | Selling Units:: Single item | Single package size:: 105X68X85 cm | Single gross weight:: 62.000 kg",https://s.alicdn.com/@sc04/kf/Hf1747d944d8444e5a8f9f84380a2eae5M.jpg_720x720q50.jpg,Quantity: 2 - 1499 pieces | Price: $28.00 | Quantity: 1500 - 1999 pieces | Price: $25.00 | Quantity: >= 2000 pieces | Price: $20.00
https://www.alibaba.com/product-detail/20-Inch-Freestyle-Street-Cheap-Girls_1600918087733.html,"Fork Material: High carbon steel | Gears: Single Speed | Wheel Size: 20"" | Frame Material: High carbon steel | Braking System: Brake Line | Rim Material: Steel | Frame Type: Hard Frame (Non-rear Damper) | Application: DIRT JUMP | Place of Origin: Hebei, China | Brand Name: HTxafeng | Model Number: SK-48 | Fork Suspension: Yes | Gross Weight: 16kg | Net Weight: 14.5kg | Pedal Type: Ordinary Pedal | Length (m): 1.44m | Load Capacity: 150KG | Product name: Bmx Bike | Style: Freestyle Bmx Cycles | Saddle: Comfortable | Logo: Customized Logo | Design: Trendy Mountainbike | Handlebar: BMX Handle Bar | Color: Customized | Packaging Details: carton packaging | Selling Units:: Single item | Single package size:: 125X20X65 cm | Single gross weight:: 20.000 kg | Supply Ability: 1000 Piece/Pieces per Month",https://s.alicdn.com/@sc04/kf/H3754783cae3d47c2b1ccb2201e8d2f3fN.jpg_720x720q50.jpg,Quantity: >= 100 pieces | Price: $38.90
https://www.alibaba.com/product-detail/29-Inch-Road-Bike-Promotional-Bicycle_1600738530604.html,"Fork Material: Steel | Gears: Single Speed | Fork Suspension: Yes | Wheel Size: 27.5” | Frame Material: Steel | Braking System: Disc Brake | Rim Material: Steel | Frame Type: Hard Frame (Non-rear Damper) | Tire Width: 27.5'' | Place of Origin: Tianjin, China | Gross Weight: 19kg | Product name: Mountain Road Bike | Tire: 26 /27.5 /29 inch Tire | Max load: 140 Kg | Feature: Support customize | Gross weight: 17kg | Material: High-carbon steel | Brake: Double Disc Brake | Frame: High-carbon steel | Color: As picture | Style: Ride Road Bicycles | Packaging Details: Layer 7 Thick carton | Selling Units:: Single item | Single package size:: 137X22X75 cm | Single gross weight:: 21.000 kg",https://s.alicdn.com/@sc04/kf/H67630baaea554cd7ae0b4e7194cd3e80p.jpg_720x720q50.jpg,Quantity: 1 - 99 pieces | Price: $89.00 | Quantity: 100 - 509 pieces | Price: $79.00 | Quantity: >= 510 pieces | Price: $58.00
https://www.alibaba.com/product-detail/Manufacturer-Supply-26inch-250w-Urban-Recreational_1601347799143.html,"Gears: 21 Speed | Frame Material: Steel | Wheel Size: 26"" | Voltage: 48V | Power Supply: lithium battery | Braking System: Disc Brake | Battery Capacity: 10.5 AH | Torque: 50-60 Nm | Charging Time: >3 hours | Motor position: Rear Hub Motor | Battery Position: Down Tube | Tire Width: 26"" 27.5 | Place of Origin: Shandong, China | Brand Name: PQ | Model Number: PQ3# | Range per Power: 31 - 60 km | Max Speed: 30-50Km/h | motor: High Speed | Type: Mountain Bike | Battery: lithium battery | Age Group: Adults | Brake: Double Disc Brake, Hydraulic Disc Brake | Motor Power: 250-500w | Plug Type: european plug | Suspension Type: full | Battery Type: lithium | Motor Type: High Speed | Style: sport | Accessories: toolkit | feature: Electric | Rear Hub: Hub Motor | Derailleur: 7-speed | Product name: electric bike | Size: 26"" 27.5 | Frame: High-carbon steel | Motor: 36V250w | BrakeMechanical: Dis Brake | Charging Time: >3 hours | meter: LED | Weight: 30KG | Volume: 135X25X77CM | Battery: 36V 8Ah",https://s.alicdn.com/@sc04/kf/H22c2d401de3544b58a010a9dbe350075g.jpg_720x720q50.jpg,Quantity: 2 - 79 pieces | Price: $298.00 | Quantity: 80 - 179 pieces | Price: $198.00 | Quantity: >= 180 pieces | Price: $108.00
https://www.alibaba.com/product-detail/Factory-Direct-Sales-FRIKE-E-bike_1601288445902.html,"Gears: 7 Speed | Frame Material: Steel | Wheel Size: 20"" | Voltage: 48V | Power Supply: lithium battery | Braking System: Disc Brake | Battery Capacity: 15Ah | Torque: 60-70 Nm | Charging Time: >3 hours | Motor position: Rear Hub Motor | Battery Position: Down Tube | Tire Width: 20*4'' | Place of Origin: Guangdong, China | Brand Name: QMWHEEL | Model Number: V20 | Range per Power: > 60 km | Max Speed: ≤25km/h | Product name: Fat Tire Electric Bike | Battery: 48V 15Ah Lithium Battery | Motor Power: 750W | Tire: 20*4.0 Fat Tires | Brake: Double Disk Brake | Display: LCD Display | Speed: 25Km/h | Certification: CE/FCC/RoHS | Suspension: Front+Rear Suspension | Logo: Customized Logo | Selling Units:: Single item | Single package size:: 142.5X27X56.5 cm | Single gross weight:: 46.000 kg",https://s.alicdn.com/@sc04/kf/H217b96df537a468ba788cb7a93c89808E.jpg_720x720q50.jpg,N/A
https://www.alibaba.com/product-detail/Adult-Good-Quality-Big-Tire-29_1601298240970.html,"Fork Material: 100% Hi-Ten Steel | Gears: Single Speed | Wheel Size: 29"" | Frame Material: 100% Hi-Ten Steel | Braking System: V Brake | Rim Material: Alloy Steel | Frame Type: Hard Frame (Non-rear Damper) | Application: street | Place of Origin: Tianjin, China | Brand Name: lewee | Model Number: LW-NBX020 | Fork Suspension: NO | Gross Weight: 17.5 | Net Weight: 16 | Pedal Type: Ordinary Pedal | Length (m): 1.2 | Load Capacity: 120kg | Product name: BMX Bike | Is Assembly Required: Yes | Color: Black | Age Range: Adult | Selling Units:: Single item | Single package size:: 92X35X33 cm | Single gross weight:: 17.500 kg",https://s.alicdn.com/@sc04/kf/H0522132812c948d7a20ad9074f2008b4U.jpg_720x720q50.jpg,Quantity: 50 - 99 pieces | Price: $80.00 | Quantity: 100 - 199 pieces | Price: $75.00 | Quantity: >= 200 pieces | Price: $70.00
https://www.alibaba.com/product-detail/Big-Power-8000w-12000w-15000w-Electric_1601159486954.html,"Gears: 7 Speed | Frame Material: Steel | Wheel Size: 26"" | Voltage: 72V | Power Supply: lithium battery | Braking System: Hydraulic Disc Brake (Hydraulic Brake Pad) | Charging Time: >3 hours | Motor position: Rear Hub Motor | Battery Position: Down Tube | Place of Origin: Jiangsu, China | Brand Name: boneng | Model Number: EM1-4830-312-26B | Range per Power: > 60 km | Max Speed: >50km/h | Torque: >100 Nm | motor: Brushless | Battery: 72v 26.1ah lithium battery | Motor Power: 8000w, 3000w, 5000W, 12000w | Style: Standard | Product name: Electric city Bike | Battery: Lithium-ion Battery | Color: black,red,white | braking system: Hydraulic disc brake | wheel: 20"",26"" | Display: LCD Display | gears: single speed,7 speed | battery size: 26ah-56ah Lithium Battery | Charging time: 4-6 Hours | Max load: 150kg | Selling Units:: Single item | Single package size:: 150X50X35 cm | Single gross weight:: 68.000 kg",https://s.alicdn.com/@sc04/kf/H53108d92d1604ec1b095ef07011078e51.jpg_720x720q50.jpg,N/A
https://www.alibaba.com/product-detail/OEM-Children-Bike-China-Wholesale-Princess_1601116714478.html,"Fork Material: Steel | Gears: 6 Speed | Wheel Size: 18''20''22'' | Frame Material: Steel | Braking System: Front caliper brake and rear holding brake | Rim Material: aluminum alloy | Training Wheels: NO | Frame Type: Folding Bicycle | Place of Origin: Hebei, China | Brand Name: Weilaxi | Model Number: XX-XKS | Fork Suspension: NO | Gross Weight: 11kg | Net Weight: 10kg | Pedal Type: Bead Pedal | Length (m): 1.33 | Load Capacity: 75kg-120 | Application: street, Outdoor, Flatland, On-Road, sand | Type: Folding Bicycle | Age Group: 3-6 years, 5-8 years, 8-12 years | Wheel Material: High Carbon Steel | Wheel: 2-wheel | Suspension Type: None | Saddle: COMFORTABLE | Basket: Plastic | Product name: Kids Bicycle children's bike children's bicycle | Size: 18''20''22'' Kids Bikes | Brake: brake line | Certificate: CE EN71 | Tire: Air Tyre | Saddle: Comfortable Saddle | Design: Unique Children Bicycle | Color: Customized | Bike Type: Girls' Cycle | Style: Popular Kids Bike | Selling Units:: Single item | Single package size:: 105X19X50 cm | Single gross weight:: 11.000 kg",https://s.alicdn.com/@sc04/kf/H137fe3bfde93432db388f9f517d8646aX.png_720x720q50.jpg,Quantity: 2 - 299 sets | Price: $38.50 | Quantity: 300 - 499 sets | Price: $36.90 | Quantity: >= 500 sets | Price: $35.40
https://www.alibaba.com/product-detail/Frame-Race-Bike-700c-Professional-Road_1600493327434.html,"Fork Material: Steel | Gears: 21 Speed | Wheel Size: 700c | Frame Material: aluminum alloy | Braking System: Disc Brake | Rim Material: Steel Alloy | Place of Origin: Xingtai,Hebei,China | Brand Name: Ouyate | Model Number: OYT-RB-1005 | Fork Suspension: NO | Gross Weight: 19.2kg | Net Weight: 16.2kg | Frame Type: Hard Frame (Non-rear Damper) | Pedal Type: Bead Pedal | Load Capacity: 120kg | Product name: Road Bike | Material: Environment Friendly | Handlebar: Aluminum Alloy | Fork: High-carbon Steel Hard Fork | Wheel Size: 700C,OEM | Size: OEM | Saddle: Eco-friendly leather,Comfortable | Tire: 700C*28C, F/V | Training Wheels: NO | Age: Adult | Selling Units:: Single item | Single package size:: 136X19X85 cm | Single gross weight:: 19.200 kg",https://s.alicdn.com/@sc04/kf/H0c6929f88ddc4b7fbb45b5917296afe3J.jpg_720x720q50.jpg,Quantity: 100 - 149 pieces | Price: $65.00 | Quantity: 150 - 499 pieces | Price: $63.00 | Quantity: >= 500 pieces | Price: $61.00
https://www.alibaba.com/product-detail/Dual-Motor-Powerful-20inch-Fat-Tire_1601150062068.html,"Gears: 7 Speed | Frame Material: Steel | Wheel Size: 20"" | Voltage: 48V | Power Supply: lithium battery | Braking System: Hydraulic Brake | Battery Capacity: 23Ah | Torque: 90-100 Nm | Charging Time: >3 hours | Motor position: Rear Hub Motor | Battery Position: Down Tube | Tire Width: 20*4"" | Place of Origin: Guangdong, China | Model Number: V8 | Range per Power: > 60 km | Suspension: Front and Rear Shock Absorber | Battery: 48V 23Ah Lithium Battery | Tire: 20''*4'' | Derailleur: 7 Speed | Brake: Hydraulic Oil Brake | Max Load: 150kgs | Climb Angle: 50° | Selling Units:: Single item | Single package size:: XX cm | Single gross weight:: kg",https://s.alicdn.com/@sc04/kf/H1ae6f12a2be8484ca0817fe92a75b579H.jpg_720x720q50.jpg,Quantity: 1 - 49 pieces | Price: $699.00 | Quantity: >= 50 pieces | Price: $679.00
https://www.alibaba.com/product-detail/New-Chinese-Factory-Wholesale-26-27_1601172511310.html,"Frame Material: Steel | Fork Material: aluminum alloy | Fork Suspension: Yes | Braking System: Disc Brake | Wheel Size: 26"" | Gears: 24 Speed | Rim Material: aluminum alloy | Tire Width: 26*2.125 | Place of Origin: Tianjin, China | Model Number: Averil--MTB-10 | Brand Name: Averil | Frame Type: Full Shockingproof Frame | Pedal Type: Ordinary Pedal | Load Capacity: 150KG | Length (m): 1.8 | Net Weight: 15 | Gross Weight: 18 | Product name: mountain bike | Frame: Aluminimum Alloy 6061 | Brake: Disc Brake | Tire: 26*1.95 KENDA | Derailleur: SHIMANO 21 Speed | Logo: Customized Logo Accept | Color: Black | Fork: Suspension Fork | Saddle: Comfortable Saddle | Speed: 21/24/27/30-speed | Selling Units:: Single item | Single package size:: 160X30X80 cm | Single gross weight:: 40.000 kg",https://s.alicdn.com/@sc04/kf/H7c03a3f0ca3540ec934fa4321d4f4b02K.jpg_720x720q50.jpg,Quantity: 2 - 499 pieces | Price: $150.00 | Quantity: 500 - 799 pieces | Price: $130.00 | Quantity: >= 800 pieces | Price: $110.00
https://www.alibaba.com/product-detail/Wholesale-18-20-22-24-Inch_1601039115063.html,"Frame Material: aluminum alloy | Fork Material: aluminum alloy | Fork Suspension: NO | Braking System: Disc Brake | Wheel Size: 20"" | Gears: 6 Speed | Rim Material: aluminum alloy | Tire Width: 20*4"" | Place of Origin: Anhui, China | Model Number: HQ-B061 | Brand Name: OEM | Pedal Type: Ordinary Pedal | Load Capacity: 70kg | Net Weight: 18kg | Gross Weight: 15kg | Product Name: aluminum alloy bicycle | Fork Material: Steel | Gears: 6 Speed | Wheel Size: 18""20""22""24"" | Frame Material: aluminum alloy | Training Wheels: NO | Gross Weight: 15kg | Color: red-white,pink-blue,blue-orange | Net Weight: 13kg | Keywords: aluminum alloy bicycle | Selling Units:: Single item | Single package size:: 130X35X70 cm | Single gross weight:: 18.000 kg",https://s.alicdn.com/@sc04/kf/He6b5656996704c7eb97eda00473d535cO.jpg_720x720q50.jpg,N/A
https://www.alibaba.com/product-detail/New-Children-s-BMX-Bicycle-16_1601250221362.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,"Fork Material: Steel | Gears: Single Speed | Wheel Size: 20"" | Frame Material: Steel | Braking System: Double V Brake | Rim Material: aluminum alloy | Frame Type: Hard Frame (Non-rear Damper) | Application: street | Place of Origin: Hebei, China | Brand Name: PENGCHI | Model Number: PC-CB-3512 | Fork Suspension: NO | Gross Weight: 17KG | Net Weight: 15.5KG | Pedal Type: Ordinary Pedal | Length (m): 1.65M | Load Capacity: 120kg | Product name: Bmx Bike | Color: silvery/Blue/Black/Red/Yellow | Frame: High Carbon Steel Frame | Style: Popular BMX | Brake: Alloy V-brake | Size: 20inch | Selling Units:: Single item | Single package size:: 117X55X18 cm | Single gross weight:: 17.000 kg",https://s.alicdn.com/@sc04/kf/H363f13a5f129456faf1694204cd899d1T.jpg_720x720q50.jpg,N/A
https://www.alibaba.com/product-detail/Cheap-Price-21-Speed-26-27_1601157789540.html,"Frame Material: aluminum alloy | Fork Material: aluminum alloy | Fork Suspension: Yes | Braking System: Disc Brake | Wheel Size: 26"" | Gears: 21 Speed | Rim Material: aluminum alloy | Tire Width: 26*2.125"" | Place of Origin: Tianjin, China | Model Number: MINGU-02 | Brand Name: SHIBEI | Frame Type: Full Shockingproof Frame | Pedal Type: Ordinary Pedal | Load Capacity: 150KG | Length (m): 1.7 | Net Weight: 17kgs | Gross Weight: 18kgs | Product Name:: MTBGO adult bicycle mtb bike aluminum 26 inch adults bikes | Catagory: Mountain bike, mountain bicycle,mtb cycle | Style: MTBGO adult bicycle mtb bike full suspension 26 inch adults bikes | Adults bikes Frame: Steel Mountain bike | Adults bikes Size: 26/27.5/29 inch Mountain bike | Adults bikes Fork: Full suspension Mountain bike | Adults bikes Rim: Aluminium Rim Mountain bike | Adults bikes Speed: 21 Speed Mountain bike | Adults bikes Feature: Easy to install for Mountain bike mountain bike mountain bike | Application: street",https://s.alicdn.com/@sc04/kf/H94fa0cd40e25429590608166fc343482l.jpg_720x720q50.jpg,Quantity: 2 - 299 pieces | Price: $56.70 | Quantity: 300 - 499 pieces | Price: $56.00 | Quantity: >= 500 pieces | Price: $55.70
https://www.alibaba.com/product-detail/Leisure-Single-Sports-Outdoor-Bicycle-Road_1601206034506.html?selectedCarrierCode=SEMI_MANAGED_STANDARD@@STANDARD,"Fork Material: Steel | Gears: 12 Speed | Wheel Size: 14"" | Frame Material: Steel | Braking System: V Brake | Rim Material: Steel | Training Wheels: NO | Frame Type: Hard Frame (Non-rear Damper) | Place of Origin: Guangdong, China | Brand Name: OEM | Fork Suspension: Yes | Gross Weight: 15kg | Pedal Type: Ordinary Pedal | Length (m): 1 | Load Capacity: 70kg | Product name: Bike | Style: Bike | Age: 3-12 Years | Size: 100CM | Color: Blue | Logo: Customized Logo | MOQ: 2 Pcs | Wheels: 2 Wheels | Design: Model Kids Bikes | Gender: Unisex | Selling Units:: Single item | Single package size:: 100X30X50 cm | Single gross weight:: 15.000 kg",https://s.alicdn.com/@sc04/kf/H2d69d4df76514619a2df61cd85327fd3r.jpg_720x720q50.jpg,N/A
https://www.alibaba.com/product-detail/JOYKIE-20-Inch-Aluminum-Alloy-Frame_1600097932717.html,"Fork Material: Steel | Gears: 7 Speed | Wheel Size: 20"" | Frame Material: aluminum alloy | Braking System: Disc Brake | Rim Material: aluminum alloy | Training Wheels: NO | Frame Type: Hard Frame (Non-rear Damper) | Place of Origin: Zhejiang,China | Brand Name: STITCH | Model Number: JK2050020-20 | Fork Suspension: Yes | Product name: mtb bike | Brake: Disc Brake | Tire: 20*2.125"" | Logo: Custom | Color: Multiple,Custom | Fork: Suspension Fork | Style: Kids Mountain Bike | Saddle: Comfortable Mountain Bike Saddle | Design: Trendy Mountainbike | OEM: Accpeted | Packaging Details: one piece one carton in well condition | Port: Tianjin,Ningbo,Shanghai port | Selling Units:: Single item | Single package size:: 120X60X20 cm | Single gross weight:: 15.000 kg | Supply Ability: 200000 Piece/Pieces per Month",https://s.alicdn.com/@sc04/kf/H7d3f4aa15c4e41978026ef5d49816522T.jpg_720x720q50.jpg,Quantity: 50 - 99 pieces | Price: $70.00 | Quantity: 100 - 299 pieces | Price: $60.00 | Quantity: >= 300 pieces | Price: $45.00
